bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Shoppartners B.V.,Klantenservice medewerker - parttime/fulltime,Heerhugowaard,2026-08-20,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-parttime-fulltime-at-shoppartners-b-v-4455642292,https://nl.linkedin.com/company/shoppartners,4455642292
Shoppartners B.V.,Junior Content medewerker - 32 tot 40 uur per week,Heerhugowaard,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-content-medewerker-32-tot-40-uur-per-week-at-shoppartners-b-v-4465148462,https://nl.linkedin.com/company/shoppartners,4465148462
Shoppartners B.V.,Medior Content medewerker - 32 tot 40 uur per week,Heerhugowaard,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/medior-content-medewerker-32-tot-40-uur-per-week-at-shoppartners-b-v-4465155507,https://nl.linkedin.com/company/shoppartners,4465155507
Sidekix,ORDERPICKER E-FULFILMENT,Uden,2026-09-11,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/orderpicker-e-fulfilment-at-sidekix-4463996411,https://nl.linkedin.com/company/sidekixnl,4463996411
Signify,Key Account Manager eCommerce,Eindhoven,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/key-account-manager-ecommerce-at-signify-4466524130,https://nl.linkedin.com/company/signifycompany,4466524130
Simply Green,Operations Manager,Almere,2026-09-18,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/operations-manager-at-simply-green-4466686903,https://nl.linkedin.com/company/simply-green-trade,4466686903
Skil B.V.,E-Commerce Specialist (EMEA),Breda-Tilburg Area,2026-08-28,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-emea-at-skil-b-v-4458085317,https://nl.linkedin.com/company/skil-b.v.,4458085317
Skil B.V.,E-Commerce Specialist (EMEA),Breda-Tilburg Area,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-emea-at-skil-b-v-4461166211,https://nl.linkedin.com/company/skil-b.v.,4461166211
Sligro Food Group,Medewerker Customer Care,Breda,2026-09-22,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-care-at-sligro-food-group-4470293178,https://nl.linkedin.com/company/sligro-food-group,4470293178
Smartphonehoesjes.nl,Customer Journey Specialist,Leusden,2026-06-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-journey-specialist-at-smartphonehoesjes-nl-4429546635,https://nl.linkedin.com/company/smartphonehoesjes-nl,4429546635
Smartphonehoesjes.nl,Junior accountmanager,Leusden,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-accountmanager-at-smartphonehoesjes-nl-4470277504,https://nl.linkedin.com/company/smartphonehoesjes-nl,4470277504
Smartwares Group,Sales Support Employee,Tilburg,2026-09-08,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/sales-support-employee-at-smartwares-group-4462509609,https://nl.linkedin.com/company/smartwaresgroup,4462509609
Smartwares Group,Customer Contact Specialist (E-commerce),Tilburg,2026-09-08,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/customer-contact-specialist-e-commerce-at-smartwares-group-4462505766,https://nl.linkedin.com/company/smartwaresgroup,4462505766
Smartwares Group,Marketplace specialist,Tilburg,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-specialist-at-smartwares-group-4465203872,https://nl.linkedin.com/company/smartwaresgroup,4465203872
Snelstart,Klantenservice Medewerker Amersfoort,Amersfoort,2026-08-25,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-amersfoort-at-snelstart-4447533157,https://nl.linkedin.com/company/snelstart,4447533157
Snelstart,Klantadviseur,Amersfoort,2026-08-25,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantadviseur-at-snelstart-4445465941,https://nl.linkedin.com/company/snelstart,4445465941
Social Deal,Klantenservice Medewerker (parttime/fulltime),'s-Hertogenbosch,2026-05-13,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-parttime-fulltime-at-social-deal-4413991785,https://nl.linkedin.com/company/social-deal,4413991785
Social Deal,Franstalige Klantenservice Medewerker (Flexibel),'s-Hertogenbosch,2026-05-28,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/franstalige-klantenservice-medewerker-flexibel-at-social-deal-4420412173,https://nl.linkedin.com/company/social-deal,4420412173
Sockshouse,Inkoopmedewerker,'s-Hertogenbosch,2026-09-08,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/inkoopmedewerker-at-sockshouse-4464456614,https://nl.linkedin.com/company/sockshouse2,4464456614
SoftwareOne,Klantenservice,Amsterdam,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-at-softwareone-4463245596,https://ch.linkedin.com/company/softwareone,4463245596
SomnoMed France,Customer service Medewerker (Dutch fluent),Arnhem,2026-01-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-dutch-fluent-at-somnomed-france-4330913083,https://fr.linkedin.com/company/somnomedfrance,4330913083
Sonova Group,Customer Service employee,Vianen,2026-09-18,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-employee-at-sonova-group-4383396850,https://ch.linkedin.com/company/sonovagroup,4383396850
Specialized Bicycle Components,Digital Merchandising Specialist EMEA,Arnhem,2026-09-17,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/digital-merchandising-specialist-emea-at-specialized-bicycle-components-4459178706,https://www.linkedin.com/company/specialized-bicycle-components,4459178706
SPINO Managed Services,Medewerker Servicedesk,Nieuwegein,2026-08-18,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-servicedesk-at-spino-managed-services-4455720453,https://nl.linkedin.com/company/spinomanagedservices,4455720453
SRS,Retail Support Agent,Almere,2025-09-29,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/retail-support-agent-at-srs-4305383527,https://nl.linkedin.com/company/srsretail,4305383527
Staay Food Group,BACKOFFICE MEDEWERKER,Papendrecht,2026-08-04,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/backoffice-medewerker-at-staay-food-group-4448582767,https://nl.linkedin.com/company/staay-food-group,4448582767
stichd,Customer Service Representative (Formula 1 &amp; Football),'s-Hertogenbosch,2026-09-17,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-formula-1-football-at-stichd-4468608843,https://nl.linkedin.com/company/stichdofficial,4468608843
STOX Energy Socks,Customer Service Specialist,Amsterdam,2026-09-04,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-at-stox-energy-socks-4463382019,https://nl.linkedin.com/company/stox-energy-socks,4463382019
Studenten.net,Zakelijke klantenservice medewerker Bol,Utrecht,2026-08-02,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/zakelijke-klantenservice-medewerker-bol-at-studenten-net-4447881511,https://nl.linkedin.com/company/studenten-net,4447881511
Studenten.net,Klantadviseur Zakelijk E-Commerce,'s-Hertogenbosch,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantadviseur-zakelijk-e-commerce-at-studenten-net-4456180800,https://nl.linkedin.com/company/studenten-net,4456180800
Studenten.net,Partnerspecialist E-Commerce,'s-Hertogenbosch,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/partnerspecialist-e-commerce-at-studenten-net-4456180824,https://nl.linkedin.com/company/studenten-net,4456180824
Studenten.net,Klantadviseur B2B BOL,Utrecht,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantadviseur-b2b-bol-at-studenten-net-4456172834,https://nl.linkedin.com/company/studenten-net,4456172834
Studenten.net,Zakelijke klantenservice E-Commerce,Arnhem,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/zakelijke-klantenservice-e-commerce-at-studenten-net-4456181838,https://nl.linkedin.com/company/studenten-net,4456181838
Studenten.net,Partnerspecialist Bol,Utrecht,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/partnerspecialist-bol-at-studenten-net-4456166904,https://nl.linkedin.com/company/studenten-net,4456166904
Studenten.net,Klantenservice medewerker B2B Bol,Arnhem,2026-08-19,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-b2b-bol-at-studenten-net-4456173913,https://nl.linkedin.com/company/studenten-net,4456173913
Studenten.net,Klantenservice medewerker b2b,Utrecht,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-b2b-at-studenten-net-4461401872,https://nl.linkedin.com/company/studenten-net,4461401872
Studenten.net,Klantenservice medewerker b2b,Arnhem,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-b2b-at-studenten-net-4461402787,https://nl.linkedin.com/company/studenten-net,4461402787
Studenten.net,Medewerker Klantenservice Key Accounts,Amersfoort,2026-09-09,klantadviseur,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-key-accounts-at-studenten-net-4463088311,https://nl.linkedin.com/company/studenten-net,4463088311
Studenten.net,Key Account Manager DHL Express,Utrecht,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/key-account-manager-dhl-express-at-studenten-net-4465649204,https://nl.linkedin.com/company/studenten-net,4465649204
Studenten.net,Key Account Customer Service DHL Express,Nijmegen,2026-09-11,klantadviseur,nee,https://nl.linkedin.com/jobs/view/key-account-customer-service-dhl-express-at-studenten-net-4466083005,https://nl.linkedin.com/company/studenten-net,4466083005
Studenten.net,Medewerker Klantenservice DHL Express,Amersfoort,2026-09-15,klantadviseur,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-dhl-express-at-studenten-net-4467710889,https://nl.linkedin.com/company/studenten-net,4467710889
Studenten.net,e-commerce account support,Nieuwegein,2026-09-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-account-support-at-studenten-net-4468312052,https://nl.linkedin.com/company/studenten-net,4468312052
Studenten.net,Klantadviseur Key Account Amersfoort,Hilversum,2026-09-17,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantadviseur-key-account-amersfoort-at-studenten-net-4468824591,https://nl.linkedin.com/company/studenten-net,4468824591
Studenten.net,Klantenservice medewerker B2B,Zeist,2026-09-17,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-b2b-at-studenten-net-4468844194,https://nl.linkedin.com/company/studenten-net,4468844194
Studenten.net,Key Account Customer Service DHL,Amersfoort,2026-09-18,klantadviseur,nee,https://nl.linkedin.com/jobs/view/key-account-customer-service-dhl-at-studenten-net-4469245838,https://nl.linkedin.com/company/studenten-net,4469245838
Studenten.net,Zakelijke klantenservice,Utrecht,2026-09-19,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/zakelijke-klantenservice-at-studenten-net-4469525287,https://nl.linkedin.com/company/studenten-net,4469525287
Studenten.net,Zakelijke Klantenservice E-Commerce,Utrecht,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/zakelijke-klantenservice-e-commerce-at-studenten-net-4468567887,https://nl.linkedin.com/company/studenten-net,4468567887
Studenten.net,Partnerspecialist Zakelijk E-Commerce,'s-Hertogenbosch,2026-09-22,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/partnerspecialist-zakelijk-e-commerce-at-studenten-net-4468567891,https://nl.linkedin.com/company/studenten-net,4468567891
STUDIOVEGTER,Wholesale Operations &amp; Customer Support Coördinator,Utrecht Area,2026-07-05,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/wholesale-operations-customer-support-co%C3%B6rdinator-at-studiovegter-4436991174,https://nl.linkedin.com/company/studiovegter,4436991174
STUDIOVEGTER,Administratief Medewerker Finance &amp; E-commerce,Utrecht Area,2026-07-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/administratief-medewerker-finance-e-commerce-at-studiovegter-4441642212,https://nl.linkedin.com/company/studiovegter,4441642212
SUITSUIT | Certified B Corp,Marketplace Specialist,Randstad,2026-09-02,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-specialist-at-suitsuit-certified-b-corp-4459969550,https://nl.linkedin.com/company/suitsuit,4459969550
Suitsupply,Customer Service Specialist,Amsterdam,2026-09-22,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-at-suitsupply-4326536412,https://nl.linkedin.com/company/suitsupply,4326536412
SumUp,Customer Support Agent,Amsterdam,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-agent-at-sumup-4421965211,https://uk.linkedin.com/company/sumup,4421965211
Sunny Cars,Customer Service Expert (24-40 uur),Haarlem,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-expert-24-40-uur-at-sunny-cars-4465026977,https://nl.linkedin.com/company/sunny-cars-nederland,4465026977
Sunware,Marketplace Specialist (32 - 40 uur),Tilburg,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-specialist-32-40-uur-at-sunware-4467048859,https://nl.linkedin.com/company/sunware-perfectlyorganised,4467048859
Supermicro,Customer Service Coordinator,'s-Hertogenbosch,2026-09-12,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-coordinator-at-supermicro-4457517642,https://www.linkedin.com/company/supermicro,4457517642
Supermicro,eCommerce Product Specialist,'s-Hertogenbosch,2026-09-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/ecommerce-product-specialist-at-supermicro-4432038155,https://www.linkedin.com/company/supermicro,4432038155
Swiss Sense,Web Analist Digital Commerce,Uden,2026-09-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/web-analist-digital-commerce-at-swiss-sense-4467094489,https://nl.linkedin.com/company/swisssense,4467094489
Swissôtel Hotels &amp; Resorts,Front Office Agent (Full-time),Amsterdam,2026-07-20,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-agent-full-time-at-swiss%C3%B4tel-hotels-resorts-4442078328,https://fr.linkedin.com/company/swissotel,4442078328
Tarkett,Customer Service Representative,Waalwijk,2026-06-26,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-tarkett-4431709604,https://fr.linkedin.com/company/tarkett,4431709604
team.blue,Agent - Customer Support,Leiden,2026-09-18,customer service,nee,https://nl.linkedin.com/jobs/view/agent-customer-support-at-team-blue-4469171885,https://be.linkedin.com/company/teamblue,4469171885
Technische Unie,Customer Service Medewerker,Eindhoven,2026-08-24,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-technische-unie-4458474159,https://nl.linkedin.com/company/technische-unie,4458474159
Technische Unie,Search and Merchandise E-commerce Specialist,Amstelveen,2026-08-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/search-and-merchandise-e-commerce-specialist-at-technische-unie-4458456331,https://nl.linkedin.com/company/technische-unie,4458456331
Technische Unie,Customer Service Medewerker,Dordrecht,2026-09-16,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-technische-unie-4466953716,https://nl.linkedin.com/company/technische-unie,4466953716
Technische Unie,Customer Service Medewerker,Zwolle,2026-09-17,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-technische-unie-4466956665,https://nl.linkedin.com/company/technische-unie,4466956665
Tegeltje.nl,Sales medewerker B2B (24-40 uur),Bodegraven,2026-09-18,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/sales-medewerker-b2b-24-40-uur-at-tegeltje-nl-4469197217,https://www.linkedin.com/company/tegeltje.nl,4469197217
Telco Accessories Group,Medewerker Order- en Voorraadmanagement,Houten,2026-09-03,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-order-en-voorraadmanagement-at-telco-accessories-group-4460493576,https://nl.linkedin.com/company/telco-accessories-group,4460493576
Telco Accessories Group,Klantenservicemedewerker,Houten,2026-09-21,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-telco-accessories-group-4467395413,https://nl.linkedin.com/company/telco-accessories-group,4467395413
Telco Accessories Group,Klantenservicemedewerker,Lichtenvoorde,2026-09-21,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-telco-accessories-group-4467383708,https://nl.linkedin.com/company/telco-accessories-group,4467383708
Temu,Business Development Manager,Nederland,2026-09-02,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/business-development-manager-at-temu-4460961550,https://www.linkedin.com/company/temuapp,4460961550
Temu,Business Development Manager,Nederland,2026-09-06,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/business-development-manager-at-temu-4462685492,https://www.linkedin.com/company/temuapp,4462685492
Termeer Groep,Webshopmedewerker (maandag),Tilburg,2026-09-16,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/webshopmedewerker-maandag-at-termeer-groep-4371879320,https://nl.linkedin.com/company/termeergroep,4371879320
The Estée Lauder Companies Inc.,Le Labo Sales Advisor - Bijenkorf Rotterdam (FT),Rotterdam,2026-09-16,klantadviseur,nee,https://nl.linkedin.com/jobs/view/le-labo-sales-advisor-bijenkorf-rotterdam-ft-at-the-est%C3%A9e-lauder-companies-inc-4466512938,https://www.linkedin.com/company/the-estee-lauder-companies-inc,4466512938
The Lemon Consulting,Klantenservicemedewerker,Rotterdam,2026-08-19,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455401717,https://www.linkedin.com/company/the-lemon-consulting,4455401717
The Lemon Consulting,Klantenservicemedewerker,Amsterdam,2026-08-19,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455400755,https://www.linkedin.com/company/the-lemon-consulting,4455400755
The Lemon Consulting,Klantenservicemedewerker,Utrecht,2026-08-19,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4454998808,https://www.linkedin.com/company/the-lemon-consulting,4454998808
The Lemon Consulting,Klantenservicemedewerker,Arnhem,2026-08-19,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455417585,https://www.linkedin.com/company/the-lemon-consulting,4455417585
The Lemon Consulting,Klantenservicemedewerker,Nijmegen,2026-08-19,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455415712,https://www.linkedin.com/company/the-lemon-consulting,4455415712
The Lemon Consulting,Klantenservicemedewerker,Den Haag,2026-08-19,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4455411705,https://www.linkedin.com/company/the-lemon-consulting,4455411705
The Lemon Consulting,Klantenservicemedewerker,Haarlem,2026-08-19,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4454995730,https://www.linkedin.com/company/the-lemon-consulting,4454995730
The Lemon Consulting,Klantenservicemedewerker,Eindhoven,2026-08-19,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-the-lemon-consulting-4454996801,https://www.linkedin.com/company/the-lemon-consulting,4454996801
The Photo Company,Winkelmedewerker (8-38 uur),Amersfoort,2026-09-13,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/winkelmedewerker-8-38-uur-at-the-photo-company-4466771175,https://www.linkedin.com/company/uwfotozaak,4466771175
The Rent Company,Medewerker Klantenservice,'s-Hertogenbosch,2026-09-03,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-the-rent-company-4460421208,https://nl.linkedin.com/company/the-rent-company-bv,4460421208
The Schippers Group,E-Commerce Specialist,Hapert,2026-08-26,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-specialist-at-the-schippers-group-4457922027,https://nl.linkedin.com/company/theschippersgroup,4457922027
The Social Pact - staffing &amp; recruitment,Commercieel adviseur,Den Haag,2026-09-21,klantadviseur,nee,https://nl.linkedin.com/jobs/view/commercieel-adviseur-at-the-social-pact-staffing-recruitment-4469847785,https://nl.linkedin.com/company/the-social-pact,4469847785
Three Birds Recruitment,Specialist eCommerce,Aalsmeer,2026-08-28,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/specialist-ecommerce-at-three-birds-recruitment-4458065678,https://nl.linkedin.com/company/threebirdsrecruitment,4458065678
Tibber,Customer Support Specialist,Amsterdam,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-support-specialist-at-tibber-4414816920,https://no.linkedin.com/company/tibber,4414816920
Timber and Building Supplies Holland N.V,Online Merchandiser,Zaandam,2026-09-04,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/online-merchandiser-at-timber-and-building-supplies-holland-n-v-4410078937,https://nl.linkedin.com/company/timber-and-building-supplies-holland-n-v-,4410078937
ToExplore B.V.,COMMERCIËLE TEAMPLAYER,Amsterdam,2026-08-28,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/commerci%C3%ABle-teamplayer-at-toexplore-b-v-4460365032,https://nl.linkedin.com/company/toexplore,4460365032
Tomorrowmen™,MARKETPLACE SPECIALIST,Groningen,2026-06-12,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/marketplace-specialist-at-tomorrowmen%E2%84%A2-4424813927,https://nl.linkedin.com/company/tomorrowmen,4424813927
Ton van Kuijk B.V.,Service Adviseur,Alkmaar,2026-08-18,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-at-ton-van-kuijk-b-v-4455935267,https://www.linkedin.com/company/ton-van-kuijk-b.v.,4455935267
Toppy,E-commerce meewerkstage,Veghel,2026-04-07,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-meewerkstage-at-toppy-4398365727,https://nl.linkedin.com/company/dastoppy,4398365727
TotaalPartnerTechniek,Vacature Commercieel Medewerker Ordermanagement,Dordrecht,2026-08-04,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/vacature-commercieel-medewerker-ordermanagement-at-totaalpartnertechniek-4449073333,https://nl.linkedin.com/company/totaalpartnertechniek,4449073333
Treatwell,Customer Experience Specialist NL (32-40 hours),Amsterdam,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/customer-experience-specialist-nl-32-40-hours-at-treatwell-4462189897,https://uk.linkedin.com/company/treatwell-com,4462189897
Trend People,Commercieel administratief medewerker,Oudewater,2026-09-09,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-administratief-medewerker-at-trend-people-4439906546,https://nl.linkedin.com/company/trend-office-people,4439906546
Triple A Internetshops GmbH,Store Assistant (alle genderidentiteiten welkom) – tot 34 € per uur - Satisfyer &amp; Geske Beauty Tech Store,'s-Hertogenbosch,2026-08-21,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/store-assistant-alle-genderidentiteiten-welkom-%E2%80%93-tot-34-%E2%82%AC-per-uur-satisfyer-geske-beauty-tech-store-at-triple-a-internetshops-gmbh-4454602473,https://de.linkedin.com/company/aaa-internetshops,4454602473
Triple A Internetshops GmbH,Store Assistant (alle genderidentiteiten welkom) – tot 34 € per uur - Satisfyer &amp; Geske Beauty Tech Store,Amsterdam,2026-08-21,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/store-assistant-alle-genderidentiteiten-welkom-%E2%80%93-tot-34-%E2%82%AC-per-uur-satisfyer-geske-beauty-tech-store-at-triple-a-internetshops-gmbh-4454602472,https://de.linkedin.com/company/aaa-internetshops,4454602472
Troostwijk Auctions,Klantenservice Medewerker,Amsterdam,2025-10-22,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-troostwijk-auctions-4317481945,https://nl.linkedin.com/company/troostwijk-auctions,4317481945
Troostwijk Auctions,Klantenservice medewerker,Amsterdam,2026-09-02,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-troostwijk-auctions-4457342326,https://nl.linkedin.com/company/troostwijk-auctions,4457342326
TSC Life,Customer Service Agent,Amsterdam,2026-09-18,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-agent-at-tsc-life-4469160348,https://nl.linkedin.com/company/tsc-life,4469160348
Ultimesh,E-commerce Medewerker,Hellevoetsluis,2026-09-11,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-medewerker-at-ultimesh-4466068170,https://nl.linkedin.com/company/ultimesh,4466068170
Under Armour,"Sr. Professional, Digital Marketplace Sales",Amsterdam,2026-09-03,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/sr-professional-digital-marketplace-sales-at-under-armour-4453152174,https://www.linkedin.com/company/under-armour,4453152174
United Petfood,Internal Sales Medewerker,Coevorden,2026-01-08,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/internal-sales-medewerker-at-united-petfood-4359380644,https://be.linkedin.com/company/united-petfood,4359380644
United Petfood,Commercieel Medewerker Binnendienst,Waalwijk,2026-08-14,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-united-petfood-4454526510,https://be.linkedin.com/company/united-petfood,4454526510
Vakgarage,Service Adviseur in Mijdrecht,Mijdrecht,2026-07-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-in-mijdrecht-at-vakgarage-4438893621,https://nl.linkedin.com/company/vakgarage,4438893621
valantic NL,E-commerce Solution Consultant,Rotterdam,2026-08-27,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/e-commerce-solution-consultant-at-valantic-nl-4431659692,https://nl.linkedin.com/company/valanticnl,4431659692
Valk Design,Customer Service &amp; Operations Medewerker | Valk at Home,Eemnes,2026-09-08,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-operations-medewerker-valk-at-home-at-valk-design-4464472421,https://nl.linkedin.com/company/valk-design,4464472421
VAMAT,Medewerker Customer Service,"Utrecht, Nederland",2026-09-08,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-service-at-vamat-4464449514,https://nl.linkedin.com/company/vamat,4464449514
Van den Bosch,Klantenservicemedewerker,Erp,2026-09-03,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantenservicemedewerker-at-van-den-bosch-4462788081,https://nl.linkedin.com/company/van-den-bosch,4462788081
Van den Udenhout Groep,Verkoopadviseur Škoda I Breda,Breda,2026-08-31,klantadviseur,nee,https://nl.linkedin.com/jobs/view/verkoopadviseur-%C5%A1koda-i-breda-at-van-den-udenhout-groep-4461085246,https://nl.linkedin.com/company/van-den-udenhout-groep,4461085246
Van der Burgh,Service Adviseur - Van der Burgh Brielle,Brielle,2026-09-21,klantadviseur,nee,https://nl.linkedin.com/jobs/view/service-adviseur-van-der-burgh-brielle-at-van-der-burgh-4468722463,https://nl.linkedin.com/company/van-der-burgh,4468722463
Van der Heide,Accountmanager binnendienst,Drachten,2026-06-07,klantadviseur,nee,https://nl.linkedin.com/jobs/view/accountmanager-binnendienst-at-van-der-heide-4436317544,https://nl.linkedin.com/company/van-der-heide-groep,4436317544
Van der Valk Hotel Groningen - Zuidbroek A7,Front Office Medewerker,Zuidbroek,2026-06-16,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-medewerker-at-van-der-valk-hotel-groningen-zuidbroek-a7-4429241442,https://nl.linkedin.com/company/vandervalkhotelzuidbroek,4429241442
Van der Valk Hotel Sassenheim-Leiden,Front Office Medewerker,Sassenheim,2026-09-22,customer service,nee,https://nl.linkedin.com/jobs/view/front-office-medewerker-at-van-der-valk-hotel-sassenheim-leiden-4470276423,https://nl.linkedin.com/company/van-der-valk-hotel-sassenheim-leiden,4470276423
